Fecha;Carrera;Ciudad;Provincia;Tipo;Distancia;Web;Infantil
2019-01-27 00:00:00;Media Maratón de Sagunto;Sagunto;Valencia;Running;21,097 m;https://elstroters.com/;False
2019-01-27 00:00:00;Gran Canaria Maratón  10k;Las Palmas;Las Palmas;Running;10 Km;http://www.grancanariamaraton.com/;False
2019-01-27 00:00:00;8K Popular de Sagunto;Sagunto;Valencia;Running;8 Km;https://elstroters.com/;False
2019-01-27 00:00:00;Gran Canaria Maratón  21k;Las Palmas;Las Palmas;Running;21,097 m;http://www.grancanariamaraton.com/;False
2019-01-27 00:00:00;Cross Trail Calas de Bolnuevo 21k;Mazarrón;Murcia;Cross;21 Km;http://www.clubdeportivobahiademazarron.es/;True
2019-01-27 00:00:00;Gran Canaria Maratón  42k;Las Palmas;Las Palmas;Running;42,195 m;http://www.grancanariamaraton.com/;False
2019-01-27 00:00:00;Cross Trail Calas de Bolnuevo 11k;Mazarrón;Murcia;Cross;11 Km;http://www.clubdeportivobahiademazarron.es/;True
2019-01-27 00:00:00;Carrera Popular Galápagos.;Valencia;Valencia;Running;6,300 m;http://carreras.deportevalencia.com/;False
2019-01-27 00:00:00;"Carrera Popular ""Corazón de la Ribera"" Quintanilla de Onésimo";Quintanilla de Onésimo;Valladolid;Running;7 Km;http://runvasport.es/;False
2019-01-27 00:00:00;10 Millas de Peralta-Falces;Peralta;Navarra;Running;16,090 m;http://www.circuitosolorunners.es/;False
2019-01-27 00:00:00;SB Hotels Marató Tarragona 10KCD;Tarragona;Tarragona;Running;10 Km;http://sbhotelsmaratotarragona.com/;True
2019-01-27 00:00:00;SB Hotels Marató Tarragona 30KCD;Tarragona;Tarragona;Running;30 Km;http://sbhotelsmaratotarragona.com/;True
2019-01-27 00:00:00;SB Hotels Marató Tarragona MCD;Tarragona;Tarragona;Running;42,195 m;http://sbhotelsmaratotarragona.com/;True
2019-01-27 00:00:00;Mulla´T i Corre per L´Esclerosi Multiple 10k;Circuit de Montmeló;Barcelona;Running;10 Km;http://moute.fem.es/;True
2019-01-27 00:00:00;Ruta Fuencanto Bike;Fuencanto;Badajoz;Ciclismo;80 Km;http://ciclismoextremadura.es/index.php/es/smartweb/seccion/seccion/extremadura/BTT;True
2019-01-27 00:00:00;Mulla´T i Corre per L´Esclerosi Multiple 5k;Circuit de Montmeló;Barcelona;Running;5 Km;http://moute.fem.es/;True
2019-01-27 00:00:00;Mulla´T i Corre per L´Esclerosi Multiple Milla;Circuit de Montmeló;Barcelona;Running;1,609 m;http://moute.fem.es/;False
2019-01-27 00:00:00;Cursa del Pastisset - Trail;Benifallet;Tarragona;Trail;30,400 m;http://lopastisset.com/;True
2019-01-27 00:00:00;Cursa del Pastisset - Express;Benifallet;Tarragona;Trail;20,100 m;http://lopastisset.com/;True
2019-01-27 00:00:00;Cross de San Quilez Memorial Antonio Isabal;Binéfar;Huesca;Cross;5 Km;https://www.federacionaragonesadeatletismo.com/;False
2019-01-27 00:00:00;Marxa Castells del Baix Gaià;Altafulla;Tarragona;Trail;24 Km;http://www.athleticevents.net/;True
2019-01-27 00:00:00;Clásica Valdemorillo Ruta Larga;Valdemorillo;Madrid;Ciclismo;47 Km;http://clasicavaldemorillomtb.com/;True
2019-01-27 00:00:00;Clásica Valdemorillo Ruta Corta;Valdemorillo;Madrid;Ciclismo;32 Km;http://clasicavaldemorillomtb.com/;True
2019-01-27 00:00:00;Trofeo Marathon de Campo a Través. Cross Popular;Madrid;Madrid;Cross;5,580 m;http://trofeomarathon.deporticket.com/;False
2019-01-27 00:00:00;EDP Medio Maratón de Sevilla;Sevilla;Sevilla;Running;21,097 m;http://www.edpmediomaratondesevilla.es/;True
2019-01-27 00:00:00;Mulla´T i Corre per L´Esclerosi Multiple Bicicleta 20K;Circuit de Montmeló;Barcelona;Ciclismo;20 Km;http://moute.fem.es/;True
2019-01-27 00:00:00;Carreira do Cocido;Lalin;Pontevedra;Running;10 Km;http://www.lalin.gal/concellerias/deportes/inicio;False
2019-01-27 00:00:00;Canicross de Figueroles;Figueroles;Castellón;Cross;4,400 m;http://www.urbanrunningcastellon.com/;True
2019-01-27 00:00:00;Cross Popular de Idiazábal;Idiazábal;Gipuzkoa;Cross;10 Km;http://www.kirolprobak.com/home.php;True
2019-01-27 00:00:00;Cursa Sant Vicenç 5k;Mollet del Vallés;Barcelona;Running;5 Km;http://www.camollet.cat/;True
2019-01-27 00:00:00;Vulcan Race 21k;Garachico;Santa Cruz Tenerife;Trail;21 Km;https://www.facebook.com/vulcanracecr/;True
2019-01-27 00:00:00;Castillo Trail La Calahorra 17k;La Calahorra;Granada;Trail;17 Km;http://www.cruzandolameta.es/;True
2019-01-27 00:00:00;Marcha Solidaria Villa de Santa Rosalía;Torre-Pacheco;Murcia;Running;6,300 m;http://www.torrepacheco.es/calendario/eventos/1134;True
2019-01-27 00:00:00;Castillo Trail La Calahorra 10k;La Calahorra;Granada;Trail;10 Km;http://www.cruzandolameta.es/;True
2019-01-27 00:00:00;Marxa Centre Esportiu Club de Tennis La Bisbal;La Bisbal d´Empordà;Girona;Running;13 Km;http://www.centreesportiuctlabisbal.com/;True
2019-01-27 00:00:00;Duatlón Cros Villa de Híjar;Híjar;Teruel;Duatlón;27,500 m;http://www.triatlonaragon.org/;True
2019-01-27 00:00:00;8k do Lérez;Pontevedra;Pontevedra;Running;8 Km;http://deportepo.blogspot.com/;True
2019-01-27 00:00:00;Carrera en Ruta Las Arenas a Bilbao;Bilbao;Bizkaia;Running;11,900 m;https://www.carreralasarenasbilbao.com/;True
2019-01-27 00:00:00;Trail Cerro Muriano XL;Córdoba;Córdoba;Trail;27,500 m;https://www.facebook.com/cordobasportland/;True
2019-01-27 00:00:00;KDD BTT dos Callos;Salceda de Caselas;Pontevedra;Ciclismo;30 Km;http://bttdoscallos.galitiming.com/;True
2019-01-27 00:00:00;Medio Maratón De Murcia;Murcia;Murcia;Running;21,097 m;http://murciamaraton.com/;True
2019-01-27 00:00:00;Trail Cerro Muriano M;Córdoba;Córdoba;Trail;15,500 m;https://www.facebook.com/cordobasportland/;True
2019-01-27 00:00:00;Trail Villa de Pedraza Largo;Pedraza;Segovia;Trail;20,450 m;http://www.zimazero.com/;True
2019-01-27 00:00:00;Cursa Centre Esportiu Club de Tennis La Bisbal;La Bisbal d´Empordà;Girona;Running;13 Km;http://www.centreesportiuctlabisbal.com/;True
2019-01-27 00:00:00;Trail Villa de Pedraza Corto;Pedraza;Segovia;Trail;13,370 m;http://www.zimazero.com/;True
2019-01-27 00:00:00;CxM Ruta del Castillo;Vélez de Benaudalla;Granada;Trail;24 Km;http://www.velezdebenaudalla.es/es/noticias/246-viii-cxm-ruta-del-castillo#.W_z_EehKjIU;True
2019-01-27 00:00:00;Carrera Popular Solidaria Centro Plaza;Marbella;Málaga;Running;8 Km;http://centroplaza.es/3a-carrera-solidaria-centro-plaza/;True
2019-01-27 00:00:00;Marxa BTT Montroy. Circuito BTT La Ribera;Montroy;Valencia;Ciclismo;35 Km;http://www.cronok30.com/;True
2019-01-27 00:00:00;Trofeo de Invierno MTB Gigantes - XC 21k;Campo de Criptana;Ciudad Real;Ciclismo;21 Km;http://www.cronomancha.com/;True
2019-01-27 00:00:00;Trofeo de Invierno MTB Gigantes - XC 35k;Campo de Criptana;Ciudad Real;Ciclismo;5 Km;http://www.cronomancha.com/;True
2019-01-27 00:00:00;Cross Ciutat de Castelló;Castellón;Castellón;Cross;5 Km;http://www.atletismecastello.es/;True
2019-01-27 00:00:00;Maratón De Murcia;Murcia;Murcia;Running;42,195 m;http://murciamaraton.com/;True
2019-01-27 00:00:00;10k de Maratón De Murcia;Murcia;Murcia;Running;10 Km;http://murciamaraton.com/;True
2019-01-27 00:00:00;Volta a la Marina - Aitana de la Vila;La Vila Joiosa;Alicante;Ciclismo;64 Km;http://www.voltalamarina.com/;True
2019-01-27 00:00:00;"Edición ""Cumbres Hurdanas"" Senderista";Caminomorisco;Cáceres;Trail;14,600 m;http://cumbreshurdanas.blogspot.com.es/;True
2019-01-27 00:00:00;Circuito BTT Albacete La Roda;La Roda;Albacete;Ciclismo;42 Km;http://www.circuitobtt.com/cbtt2019/Inicio;True
2019-01-27 00:00:00;Cros Popular Torre d´en Pau. Motorisa Challenge de Cross d´Hivern;Palma de Mallorca;Illes Balears;Cross;6 Km;http://elitechip.net/;False
2019-01-27 00:00:00;Trail La Candelaria 20k;Tías;Las Palmas;Trail;20 Km;https://www.cronolinecanarias.com/;True
2019-01-27 00:00:00;Carrera Solidaria Fundación Real Madrid 10k;Madrid;Madrid;Running;10 Km;http://runningfundacionrealmadrid.es/;False
2019-01-27 00:00:00;Trail La Candelaria 10k;Tías;Las Palmas;Trail;10 Km;https://www.cronolinecanarias.com/;True
2019-01-27 00:00:00;Trail La Candelaria 5k;Tías;Las Palmas;Trail;5 Km;https://www.cronolinecanarias.com/;True
2019-01-27 00:00:00;Duatón Cross Puerta de la Sierra;Venturada;Madrid;Duatlón;28 Km;http://www.duatlon.venturada.org/;True
2019-01-27 00:00:00;Carrera Popular  Mellariense;Fuente Obejuna;Córdoba;Running;9,600 m;http://www.carrerasPopularescordoba.com/;False
2019-01-27 00:00:00;Cross Popular de Sa Joveria;Ibiza;Illes Balears;Cross;10 Km;http://www.clubatletismoibiza.com/;False
2019-01-27 00:00:00;Cursa Serra Perensixa 21k;Torrent;Valencia;Trail;21 Km;https://www.facebook.com/Carrera-X-Muntanya-Serra-Perenxisa-300953586769049/;True
2019-01-27 00:00:00;Cursa Serra Perensixa 12k;Torrent;Valencia;Trail;12 Km;https://www.facebook.com/Carrera-X-Muntanya-Serra-Perenxisa-300953586769049/;True
2019-01-27 00:00:00;Volta a Peu Benirredrá;Benirredrá;Valencia;Running;8 Km;http://circuitsaforvalldigna.com/;False
2019-01-27 00:00:00;Trail Secretos del Duero 39k;Aldeadávila de la Ribera;Salamanca;Trail;39 Km;http://secretosdelduero.es/;False
2019-01-27 00:00:00;Trail Secretos del Duero 16k;Aldeadávila de la Ribera;Salamanca;Trail;16 Km;http://secretosdelduero.es/;False
2019-01-27 00:00:00;Cursa Solidària TheBoscoRun;Barcelona;Barcelona;Running;5 Km;http://www.salesianssarria.com/;False
2019-01-27 00:00:00;Cursa de Sant Blai 10k;El Palau d´Anglesola;Lleida;Running;10 Km;http://www.cursadesantblai.cat/;True
2019-01-27 00:00:00;Montaltbike a Sant Vicenç de Montalt;Sant Vicenç de Montalt;Barcelona;Ciclismo;36 Km;http://www.xurribikers.com/;True
2019-01-27 00:00:00;Marxa popular de Vilobí d´Onyar Llarg;Vilobí d´Onyar;Girona;Running;16 Km;http://www.marxavilobidonyar.com/;True
2019-01-27 00:00:00;Marxa popular de Vilobí d´Onyar Curt;Vilobí d´Onyar;Girona;Running;9 Km;http://www.marxavilobidonyar.com/;True
2019-01-27 00:00:00;Cros de Sant Sebastià;Sabadell;Barcelona;Cross;5,400 m;http://atletisme.com/clubs/jas/;True
2019-01-27 00:00:00;Trail Álora Sierra de Aguas;Álora;Málaga;Trail;53 Km;http://aloratrail.es/;True
2019-01-27 00:00:00;Cursa de Muntanya La Feréstec;Prats de Lluçanès;Barcelona;Trail;13 Km;http://www.uniociclistallucanes.cat/web/;True
2019-01-27 00:00:00;Trail Álora Monte Hacho;Álora;Málaga;Trail;17 Km;http://aloratrail.es/;True
2019-01-27 00:00:00;La Senglanada;Calders;Barcelona;Ciclismo;40 Km;http://blogcaldersbike.blogspot.com.es/;True
2019-01-27 00:00:00;Marxa de la Sussissa;Espolla;Girona;Trail;10 Km;https://marxadelasussissa.wixsite.com/marxadelasussissa;True
2019-01-27 00:00:00;Trail da Cidá.  Revolutrion Trail Series. Arousa Norte;Ribeira;A Coruña;Trail;14 Km;http://www.arousa.com/;True
2019-01-27 00:00:00;Etxera Trail 16k;Gernika;Bizkaia;Trail;16 Km;https://www.etxeratrail.eus/;True
2019-01-27 00:00:00;Carrera Popular Deportes Olimpo – Corre X La Vega;Cúllar Vega;Granada;Running;7 Km;http://www.cruzandolameta.es/;True
2019-01-27 00:00:00;Etxera Trail 6k;Gernika;Bizkaia;Trail;6 Km;https://www.etxeratrail.eus/;True
2019-01-27 00:00:00;Marcha BTT San Vicente del Raspeig;San Vicente del Raspeig;Alicante;Ciclismo;40 Km;http://www.softimes.es/;True
2019-01-27 00:00:00;Etxera Trail Martxa;Gernika;Bizkaia;Trail;16 Km;https://www.etxeratrail.eus/;True
2019-01-27 00:00:00;Irisasi BTT;Usurbil;Gipuzkoa;Ciclismo;35 Km;https://www.kirolprobak.com/home.php;True
2019-01-27 00:00:00;Mulla´T i Corre per L´Esclerosi Multiple Bicicleta 5K Popular;Circuit de Montmeló;Barcelona;Ciclismo;5 Km;http://moute.fem.es/;True
2019-01-27 00:00:00;Marxa Muntanya San Sebastiá;Vilavella;Castellón;Trail;16,200 m;http://circuitdiputaciocursesmuntanya.blogspot.com.es/;True
2019-01-27 00:00:00;Cros Sant Sebastià de l´Ajuntament de la Canonja;La Canonja;Tarragona;Cross;5 Km;http://clubgimnastic.cat/atletisme;False
2019-01-27 00:00:00;Cursa del 8 i Mig;Campos;Illes Balears;Running;8,500 m;http://elitechip.net/;True
2019-01-27 00:00:00;Cros Intercomarcal d´Arbeca Memorial Ramon Bellmunt;Arbeca;Lleida;Cross;5 Km;https://crosarbeca.blogspot.com.es/;False
2019-01-27 00:00:00;Cursa de Sant Blai 5k;El Palau d´Anglesola;Lleida;Running;5 Km;http://www.cursadesantblai.cat/;True
2019-01-27 00:00:00;Trail Costa Doce;Sada;A Coruña;Trail;26,600 m;http://www.clubatletismosada.com/;False
2019-01-27 00:00:00;"Edición ""Cumbres Hurdanas"" Largo";Caminomorisco;Cáceres;Trail;33 Km;http://cumbreshurdanas.blogspot.com.es/;True
2019-01-27 00:00:00;"Edición ""Cumbres Hurdanas"" Corto";Caminomorisco;Cáceres;Trail;4,800 m;http://cumbreshurdanas.blogspot.com.es/;True
2019-01-27 00:00:00;Circuito de Apertura. Rally Medina Sidonia;Medina Sidonia;Cádiz;Ciclismo;40 Km;http://andaluciaciclismo.com/index.php/es/smartweb/seccion/circuito/andalucia/19CPCAXC1;True
2019-01-27 00:00:00;"Edición ""Cumbres Hurdanas"" Medio";Caminomorisco;Cáceres;Trail;14,600 m;http://cumbreshurdanas.blogspot.com.es/;True
2019-01-27 00:00:00;Cross Popular Navalcán;Navalcán;Toledo;Cross;7,500 m;http://www.crossnavalcan.com/;True
2019-01-27 00:00:00;10K Mollet del Vallès - Cursa Sant Vicenç;Mollet del Vallés;Barcelona;Running;10 Km;http://www.camollet.cat/;True
2019-01-27 00:00:00;Trail de Aigües;Aigües;Alicante;Trail;15 Km;http://intercrono.es/;True
2019-01-27 00:00:00;Cross Pinares de Isla Cristina;Isla Cristina;Huelva;Cross;8 Km;http://www.diphuelva.es/contenidos/9289_circuitos-provinciales-de-atletismo;False
2019-01-27 00:00:00;Trofeo Marathon de Campo a Través. Federados - 4 a 10k-;Madrid;Madrid;Cross;10,040 m;http://trofeomarathon.deporticket.com/;False
2019-01-27 00:00:00;Cross Popular Nogal de las Huertas;Nogal de las Huertas;Palencia;Cross;8,950 m;https://sportmaniacs.com/es/services/inscription/v-canicross-y-cross-popular-nogal-de-la-huertas;False
2019-01-27 00:00:00;Duatló Viladecans;Viladecans;Barcelona;Duatlón;27 Km;https://duatlodeviladecans.wordpress.com/;False
2019-01-27 00:00:00;Trofeo Villa de Almaraz;Almaraz;Cáceres;Cross;10 Km;http://www.atletismo-ext.com/;True
2019-01-27 00:00:00;Cross Internacional Punta Parayas;Camargo;Cantabria;Cross;10,235 m;http://www.fcatle.com/;False
2019-01-27 00:00:00;Carrera Solidaria de la Mujer La Laguna;San Cristóbal de La Laguna;Santa Cruz Tenerife;Running;4 Km;http://deportelagunero.com/;True
2019-01-27 00:00:00;Canimarxa de Figueroles;Figueroles;Castellón;Cross;4,400 m;http://www.urbanrunningcastellon.com/;True
2019-01-27 00:00:00;Subida A La Cruz De La Atalaya-Padul;Padul;Granada;Trail;7,500 m;http://subidacruz.blogspot.com.es/;False
2019-01-27 00:00:00;10k de Vilfranca;Vilafranca del Penedès;Barcelona;Running;10 Km;http://www.10kvilafranca.org/;True
2019-01-27 00:00:00;Cross La Victoria. Circuito Cross Alteltismo Miguel Ríos;La Victoria;Córdoba;Cross;4,500 m;https://masatletismo.com/;False
2019-01-27 00:00:00;Cros de Alella;Alella;Barcelona;Cross;4,050 m;http://www.gesport.cat/web/web/;True
2019-01-27 00:00:00;Ruta Cicloturista del Jamón de Aracena;Aracena;Huelva;Ciclismo;36 Km;http://www.circuitoprovincialhuelva.com/;True
2019-01-27 00:00:00;Trail Majal Blanco 15k;Sangonera la Verde;Murcia;Trail;15,500 m;https://www.facebook.com/trailmajalblanco/;True
2019-01-27 00:00:00;Duatló Ciutat de Reus;Reus;Tarragona;Duatlón;27 Km;http://www.reusploms.cat/;True
2019-01-27 00:00:00;Trail Majal Blanco 8k;Sangonera la Verde;Murcia;Trail;8,500 m;https://www.facebook.com/trailmajalblanco/;True
2019-01-27 00:00:00;Carrera Las Raices;La Alberca;Salamanca;Running;8,500 m;http://www.atletismosalmantino.org/;True
2019-01-27 00:00:00;Cross Internacional de San Sebastián;Donostia-San Sebastián;Gipuzkoa;Cross;10,600 m;http://www.krosdonostia.com/indexCast.html;False
2019-01-27 00:00:00;Carrera Solidaria Fundación Real Madrid 5k;Madrid;Madrid;Running;5 Km;http://runningfundacionrealmadrid.es/;False
2019-01-27 00:00:00;Duatlón Cross Ciudad Rodrigo;Ciudad Rodrigo;Salamanca;Duatlón;21 Km;http://www.aytociudadrodrigo.es/;True
2019-01-27 00:00:00;Manilva Mushing Race;Manilva;Málaga;Cross;5 Km;https://www.facebook.com/Triatcan/;True
2019-01-27 00:00:00;Herri Ametsa Talaia. Cross de Montaña;Donostia-San Sebastián;Gipuzkoa;Trail;12 Km;http://kross.herriametsa.com/es/;True
2019-01-27 00:00:00;Herri Ametsa Talaia. Marcha de Montaña;Donostia-San Sebastián;Gipuzkoa;Trail;9 Km;http://kross.herriametsa.com/es/;True
2019-01-27 00:00:00;Cross del Colegio Doroteo Hernández;Coslada;Madrid;Cross;5,400 m;http://pmdcoslada.org/;False
2019-01-27 00:00:00;Cros Vidreres;Vidreres;Girona;Cross;9,100 m;http://www.selva.cat/esports/;False
2019-01-27 00:00:00;Cross Batalla de Munda;Montilla;Córdoba;Cross;19 Km;http://montillarunning.es/;True
2019-01-27 00:00:00;Cursa del Pastisset - Cadet;Benifallet;Tarragona;Trail;12,400 m;http://lopastisset.com/;True
2019-01-27 00:00:00;Campo a Través de Jumilla.  Liga Cross Región de Murcia;Jumilla;Murcia;Cross;5 Km;http://www.acjumilla.es/;False
2019-01-27 00:00:00;Cursa del Pastisset - Marxa Llarga;Benifallet;Tarragona;Trail;14,700 m;http://lopastisset.com/;True
2019-01-27 00:00:00;Cursa del Pastisset - Marxa Curta;Benifallet;Tarragona;Trail;12,400 m;http://lopastisset.com/;True
2019-01-27 00:00:00;Vulcan Race 50k;Garachico;Santa Cruz Tenerife;Trail;50 Km;https://www.facebook.com/vulcanracecr/;True
2019-01-27 00:00:00;Cursa de la Dona de L´Escala;L´Escala;Girona;Running;5 Km;https://www.visitlescala.com/es/agenda-de-actividades;True
2019-01-27 00:00:00;Vulcan Race 10k;Garachico;Santa Cruz Tenerife;Trail;10 Km;https://www.facebook.com/vulcanracecr/;True
2019-01-27 00:00:00;Duatlón De Alzira;Alzira;Valencia;Duatlón;27,500 m;https://www.facebook.com/TriatloAlzira/;True
2019-01-27 00:00:00;Duatlón De La Mujer Alzira;Alzira;Valencia;Duatlón;12,750 m;https://www.facebook.com/TriatloAlzira/;True
2019-01-29 00:00:00;10k Roscón;Zaragoza;Zaragoza;Running;10 Km;http://www.zaragozadeporte.com/;False
2019-01-31 00:00:00;Costa Blanca Bike Race Finestrat;Finestrat;Alicante;Ciclismo;45 Km;http://www.costablancabikerace.net/;True
2019-01-31 00:00:00;Challenge Ciclista Mallorca.Trofeo Campos;Campos;Illes Balears;Ciclismo;179 Km;http://vueltamallorca.com/challenge-mallorca/;True
2019-02-01 00:00:00;Maratón de Montaña del Meridiano El Hierro. Kilómetro Vertical;La Frontera;Santa Cruz Tenerife;Trail;4,700 m;http://maratondelmeridiano.com/;True
2019-02-01 00:00:00;Costa Blanca Bike Race Altea;Altea;Alicante;Ciclismo;20 Km;http://www.costablancabikerace.net/;True
2019-02-01 00:00:00;Challenge Ciclista Mallorca.Trofeo Serra de Tarmuntana;Sóller;Illes Balears;Ciclismo;140 Km;http://vueltamallorca.com/challenge-mallorca/;True
2019-02-02 00:00:00;La Herradura de Campoo KV;Celada de los Calderone;Cantabria;Trail;4,780 m;https://www.trailherraduradecampoo.com/;True
2019-02-02 00:00:00;Vuelta de Peña de San Blas Elche de la Sierra;Elche de la Sierra;Albacete;Trail;14 Km;http://www.dipualba.es/carrerasPopulares/#;True
2019-02-02 00:00:00;Maratón de Montaña del Meridiano El Hierro. 42k;La Frontera;Santa Cruz Tenerife;Trail;42 Km;http://maratondelmeridiano.com/;False
2019-02-02 00:00:00;Maratón de Montaña del Meridiano El Hierro. 27k;La Frontera;Santa Cruz Tenerife;Trail;27 Km;http://maratondelmeridiano.com/;True
2019-02-02 00:00:00;Maratón de Montaña del Meridiano El Hierro. 18k;La Frontera;Santa Cruz Tenerife;Trail;18 Km;http://maratondelmeridiano.com/;True
2019-02-02 00:00:00;Carrera Solidaria Corremos por Ti José David;Bétera;Valencia;Running;10 Km;http://www.cronok30.com/;False
2019-02-02 00:00:00;Costa Blanca Bike Race Benidorm;Benidorm;Alicante;Ciclismo;55 Km;http://www.costablancabikerace.net/;True
2019-02-02 00:00:00;Maratón de Montaña del Meridiano El Hierro. 7k;La Frontera;Santa Cruz Tenerife;Trail;7 Km;http://maratondelmeridiano.com/;False
2019-02-02 00:00:00;Crono Nocturna de La Fabada;Navalagamella;Madrid;Ciclismo;3 Km;http://www.maratonsierraoeste.net/;True
2019-02-02 00:00:00;Cayón Trail - Cronoescalada;Infiesto;Asturias;Trail;5 Km;https://www.facebook.com/CayonTrail/;True
2019-02-02 00:00:00;Carrera Solidaria Colegio Don Bosco Alicante;Alicante;Alicante;Running;5 Km;http://www.grupobrotons.es/;True
2019-02-02 00:00:00;Cross Popular San Blas. Fresno el Viejo;Fresno el Viejo;Valladolid;Cross;8,300 m;http://runvasport.es/;False
2019-02-02 00:00:00;Cross  A Rúa Campeonato Provincial de Campo a Traves;A Rúa de Valdeorras;Ourense;Cross;10 Km;http://www.fgatletismo.es/valdeorras/;False
2019-02-02 00:00:00;Carrera Solidaria Colegio Don Bosco Alicante 10k;Alicante;Alicante;Running;10 Km;http://www.grupobrotons.es/;True
2019-02-02 00:00:00;Campeonato de Asturias de Cross;Avilés;Asturias;Cross;6 Km;http://cronelec.es/;False
2019-02-02 00:00:00;Carrera Nocturna La Caleta de Adeje 10k;Adeje;Santa Cruz Tenerife;Running;10 Km;http://conchipcanarias.com/;True
2019-02-02 00:00:00;’Ultra Trail Montnegre-Corredor;Vallgorgina;Barcelona;Trail;100 Km;http://www.utmc.cat/;True
2019-02-02 00:00:00;’Ultra Trail Montnegre-Corredor Marató;Vallgorgina;Barcelona;Trail;48 Km;http://www.utmc.cat/;True
2019-02-02 00:00:00;’Ultra Trail Montnegre-Corredor Mitja;Vallgorgina;Barcelona;Trail;25 Km;http://www.utmc.cat/;True
2019-02-02 00:00:00;Marxa Cabanes 23k;Cabanes;Castellón;Trail;23 Km;http://marchacabanes.blogspot.com.es/;True
2019-02-02 00:00:00;Marxa Cabanes 13k;Cabanes;Castellón;Trail;13 Km;http://marchacabanes.blogspot.com.es/;True
2019-02-02 00:00:00;Farinato Race Gijón Family Day;Gijón;Asturias;Obstácul.;3 Km;http://www.farinatorace.com/;False
2019-02-02 00:00:00;Circuito Provincial Campo a Través Sevilla. El Garrobo;El Garrobo;Sevilla;Cross;8 Km;http://www.fedatletismoandaluz.net/;False
2019-02-02 00:00:00;Carrera por la Umbría Elche de la Sierra;Elche de la Sierra;Albacete;Running;7 Km;http://www.dipualba.es/carrerasPopulares/#;True
2019-02-02 00:00:00;Media Maraton Metropolitana Toruños-Algaida;Puerto de Santa María;Cádiz;Running;21,097 m;http://www.gescon-chip.es/;False
2019-02-02 00:00:00;Challenge Ciclista Mallorca.Trofeo Lloseta Andratx;Lloseta;Illes Balears;Ciclismo;175 Km;http://vueltamallorca.com/challenge-mallorca/;True
2019-02-02 00:00:00;Carrera Solidaria Corremos por Ti José David - Marcha;Bétera;Valencia;Running;3 Km;http://www.cronok30.com/;False
2019-02-02 00:00:00;Cross de San Blas  Lodosa;Lodosa;Navarra;Cross;4,050 m;https://www.facebook.com/atletismolodosa/;False
2019-02-02 00:00:00;Carrera Vertical Subida del Panadero;Santiago del Teide;Santa Cruz Tenerife;Trail;5,760 m;http://santiagodelteidedeportes.blogspot.com.es/;True
2019-02-02 00:00:00;Carrera Nocturna La Caleta de Adeje 5k;Adeje;Santa Cruz Tenerife;Running;5 Km;http://conchipcanarias.com/;True
2019-02-02 00:00:00;Cayón Trail;Infiesto;Asturias;Trail;12,500 m;https://www.facebook.com/CayonTrail/;True
2019-02-02 00:00:00;Cross Universitario Universidad Alcalá Masculino;Alcalá de Henares;Madrid;Cross;8,500 m;http://www.crossuniversitariomadrid.com/;True
2019-02-02 00:00:00;Cross Universitario Universidad Alcalá Femenino;Alcalá de Henares;Madrid;Cross;4,200 m;http://www.crossuniversitariomadrid.com/;True
2019-02-03 00:00:00;Trail Nocturno “Ciudad de Astorga”.Largo;Astorga;León;Trail;22 Km;http://smartchip.es/;True
2019-02-03 00:00:00;Corre por una causa: La Luz de las Niñas Zaragoza10k;Zaragoza;Zaragoza;Running;10 Km;http://www.correporunacausa.org/;False
2019-02-03 00:00:00;Trail Nocturno “Ciudad de Astorga” Corto;Astorga;León;Trail;14 Km;http://smartchip.es/;True
2019-02-03 00:00:00;Corre por una causa: La Luz de las Niñas  Zaragoza 5k;Zaragoza;Zaragoza;Running;5 Km;http://www.correporunacausa.org/;False
2019-02-03 00:00:00;Cross Internacional Ciudad de Valladolid;Valladolid;Valladolid;Cross;10,700 m;http://www.fetacyl.org/;True
2019-02-03 00:00:00;Cross Popular Ciudad de Valladolid;Valladolid;Valladolid;Cross;4 Km;http://www.fetacyl.org/;False
2019-02-03 00:00:00;Cross Nacional San Juan Evangelista de Sonseca;Sonseca;Toledo;Cross;10 Km;http://www.sonseca.es/deportes;False
2019-02-03 00:00:00;Marcha de Veteranos de la Comunidad Valenciana;Xeresa;Valencia;Trail;11 Km;https://www.mychip.es/;True
2019-02-03 00:00:00;Carballo Trail Race;Carballo;A Coruña;Trail;27,800 m;https://www.facebook.com/carballotrailrace/;True
2019-02-03 00:00:00;Duatlon Movéndonos por Poio;Poio;Pontevedra;Duatlón;28,500 m;http://fegatri.org/;True
2019-02-03 00:00:00;Marcha Cicloturista BTT Día del Chorizo;Puertollano;Ciudad Real;Ciclismo;8,800 m;https://www.pmdpuertollano.es/;True
2019-02-03 00:00:00;Maratón por Montaña A Camelia;Vedra;A Coruña;Trail;42 Km;http://trailacamelia.galitiming.com/;True
2019-02-03 00:00:00;Marcha Solidaria a favor de AECC;Callosa d´en Sarriá;Alicante;Running;5,500 m;http://www.somesport.com/;True
2019-02-03 00:00:00;Maratón por Montaña A Camelia 15k;Vedra;A Coruña;Trail;15 Km;http://trailacamelia.galitiming.com/;True
2019-02-03 00:00:00;Maratón por Montaña A Camelia Andaina;Vedra;A Coruña;Trail;15 Km;http://trailacamelia.galitiming.com/;True
